"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-02",,,,,,,,,,,,,,,"0.00",",,a","80","H,,S","100",",,a","60",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-03",,,,,,,,,,,,,,,"0.00",",,a","75","H,,S","89",",,a","59",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-04",,,,,,,,,,,,,,,"0.00",",,a","76","H,,S","90",",,a","64",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-05",,,,,,,,,,,,,,,"0.00",",,a","77","H,,S","90",",,a","63",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-06",,,,,,,,,,,,,,,"0.00",",,a","83","H,,S","96",",,a","64",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-07",,,,,,,,,,,,,,,"0.00",",,a","82","H,,S","100",",,a","74",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-08",,,,,,,,,,,,,,,"0.00",",,a","70","H,,S","80",",,a","70",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-09",,,,,,,,,,,,,,,"0.00",",,a","68","H,,S","80",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-10",,,,,,,,,,,,,,,"0.00",",,a","71","H,,S","85",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-11",,,,,,,,,,,,,,,"0.00",",,a","80","H,,S","92",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-12",,,,,,,,,,,,,,,"0.00",",,a","84","H,,S","100",",,a","68",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-13",,,,,,,,,,,,,,,"0.01",",,a","71","H,,S","82",",,a","69",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-14",,,,,,,,,,,,,,,"0.00",",,a","66","H,,S","79",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-15",,,,,,,,,,,,,,,"0.00",",,a","64","H,,S","77",",,a","46",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-16",,,,,,,,,,,,,,,"0.00",",,a","68","H,,S","81",",,a","50",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-17",,,,,,,,,,,,,,,"0.00",",,a","73","H,,S","86",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-18",,,,,,,,,,,,,,,"0.00",",,a","75","H,,S","89",",,a","61",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-19",,,,,,,,,,,,,,,"0.00",",,a","77","H,,S","90",",,a","65",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-20",,,,,,,,,,,,,,,"0.00",",,a","75","H,,S","89",",,a","66",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-21",,,,,,,,,,,,,,,"0.01",",,a","72","H,,S","83",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-22",,,,,,,,,,,,,,,"0.00",",,a","78","H,,S","89",",,a","66",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-23",,,,,,,,,,,,,,,"0.00",",,a","82","H,,S","93",",,a","69",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-24",,,,,,,,,,,,,,,"0.00",",,a","80","H,,S","94",",,a","73",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-25",,,,,,,,,,,,,,,"0.01",",,a","74","H,,S","83",",,a","71",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-26",,,,,,,,,,,,,,,"0.00",",,a","74","H,,S","88",",,a","68",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-27",,,,,,,,,,,,,,,"0.00",",,a","73","H,,S","85",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-28",,,,,,,,,,,,,,,"0.00",",,a","76","H,,S","93",",,a","63",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-29",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","77",",,a","65",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-30",,,,,,,,,,,,,,,"0.14",",,a","65","H,,S","72",",,a","61",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-03-31",,,,,,,,,,,,,,,"0.01",",,a","65","H,,S","74",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-01",,,,,,,,,,,,,,,"0.02",",,a","63","H,,S","77",",,a","60",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-02",,,,,,,,,,,,,,,"0.00",",,a","65","H,,S","78",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-03",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","82",",,a","56",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-04",,,,,,,,,,,,,,,"0.00",",,a","72","H,,S","86",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-05",,,,,,,,,,,,,,,"0.00",",,a","70","H,,S","89",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-06",,,,,,,,,,,,,,,"0.00",",,a","68","H,,S","80",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-07",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","78",",,a","55",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-08",,,,,,,,,,,,,,,"0.00",",,a","74","H,,S","86",",,a","55",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-09",,,,,,,,,,,,,,,"0.00",",,a","78","H,,S","89",",,a","65",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-10",,,,,,,,,,,,,,,"0.00",",,a","79","H,,S","91",",,a","70",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-11",,,,,,,,,,,,,,,"0.00",",,a","80","H,,S","95",",,a","69",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-12",,,,,,,,,,,,,,,"0.00",",,a","76","H,,S","91",",,a","65",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-13",,,,,,,,,,,,,,,"0.00",",,a","76","H,,S","93",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-14",,,,,,,,,,,,,,,"0.00",",,a","72","H,,S","88",",,a","63",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-15",,,,,,,,,,,,,,,"0.00",",,a","69","H,,S","78",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-16",,,,,,,,,,,,,,,"0.00",",,a","63","H,,S","78",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-17",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","79",",,a","47",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-18",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","83",",,a","56",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-19",,,,,,,,,,,,,,,"0.00",",,a","65","H,,S","79",",,a","49",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-20",,,,,,,,,,,,,,,"0.00",",,a","64","H,,S","77",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-21",,,,,,,,,,,,,,,"0.00",",,a","60","H,,S","74",",,a","45",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-22",,,,,,,,,,,,,,,"0.00",",,a","61","H,,S","76",",,a","42",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-23",,,,,,,,,,,,,,,"0.00",",,a","69","H,,S","80",",,a","43",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-24",,,,,,,,,,,,,,,"0.00",",,a","68","H,,S","76",",,a","61",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-25",,,,,,,,,,,,,,,"0.01",",,a","68","H,,S","78",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-26",,,,,,,,,,,,,,,"0.00",",,a","67","H,,S","73",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-27",,,,,,,,,,,,,,,"0.36",",,a","65","H,,S","75",",,a","62",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-28",,,,,,,,,,,,,,,"0.31",",,a","54","H,,S","67",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-29",,,,,,,,,,,,,,,"0.03",",,a","58","H,,S","68",",,a","43",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-04-30",,,,,,,,,,,,,,,"0.00",",,a","57","H,,S","72",",,a","47",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-01",,,,,,,,,,,,,,,"0.00",",,a","60","H,,S","72",",,a","41",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-02",,,,,,,,,,,,,,,"0.00",",,a","55","H,,S","69",",,a","45",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-03",,,,,,,,,,,,,,,"0.00",",,a","63","H,,S","74",",,a","42",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-04",,,,,,,,,,,,,,,"0.00",",,a","64","H,,S","72",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-05",,,,,,,,,,,,,,,"0.06",",,a","63","H,,S","69",",,a","57",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-06",,,,,,,,,,,,,,,"0.00",",,a","68","H,,S","72",",,a","59",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-07",,,,,,,,,,,,,,,"0.15",",,a","64","H,,S","71",",,a","64",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-08",,,,,,,,,,,,,,,"1.47",",,a","59","H,,S","66",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-09",,,,,,,,,,,,,,,"0.15",",,a","62","H,,S","72",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-10",,,,,,,,,,,,,,,"0.15",",,a","60","H,,S","71",",,a","56",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-11",,,,,,,,,,,,,,,"0.09",",,a","61","H,,S","76",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-12",,,,,,,,,,,,,,,"0.00",",,a","61","H,,S","74",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-13",,,,,,,,,,,,,,,"0.09",",,a","61","H,,S","72",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-14",,,,,,,,,,,,,,,"0.00",",,a","61","H,,S","71",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-15",,,,,,,,,,,,,,,"0.00",",,a","60","H,,S","72",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-16",,,,,,,,,,,,,,,"0.00",",,a","60","H,,S","74",",,a","50",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-17",,,,,,,,,,,,,,,"0.02",",,a","62","H,,S","73",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-18",,,,,,,,,,,,,,,"0.01",",,a","63","H,,S","70",",,a","52",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-19",,,,,,,,,,,,,,,"0.03",",,a","64","H,,S","71",",,a","60",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-20",,,,,,,,,,,,,,,"0.13",",,a","64","H,,S","74",",,a","60",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-21",,,,,,,,,,,,,,,"0.24",",,a","61","H,,S","69",",,a","59",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-22",,,,,,,,,,,,,,,"0.05",",,a","65","H,,S","72",",,a","55",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-23",,,,,,,,,,,,,,,"1.19",",,a","62","H,,S","70",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-24",,,,,,,,,,,,,,,"0.26",",,a","62","H,,S","68",",,a","57",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-25",,,,,,,,,,,,,,,"0.08",",,a","61","H,,S","68",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-26",,,,,,,,,,,,,,,"0.22",",,a","61","H,,S","68",",,a","56",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-27",,,,,,,,,,,,,,,"0.02",",,a","61","H,,S","67",",,a","57",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-28",,,,,,,,,,,,,,,"0.50",",,a","56","H,,S","67",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-29",,,,,,,,,,,,,,,"0.00",",,a","54","H,,S","69",",,a","46",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-30",,,,,,,,,,,,,,,"0.00",",,a","55","H,,S","65",",,a","43",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-05-31",,,,,,,,,,,,,,,"0.00",",,a","56","H,,S","62",",,a","49",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-01",,,,,,,,,,,,,,,"0.05",",,a","61","H,,S","71",",,a","48",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-02",,,,,,,,,,,,,,,"0.06",",,a","60","H,,S","71",",,a","54",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-03",,,,,,,,,,,,,,,"0.00",",,a","59","H,,S","72",",,a","49",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-04",,,,,,,,,,,,,,,"0.00",",,a","60","H,,S","74",",,a","46",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-05",,,,,,,,,,,,,,,"0.00",",,a","62","H,,S","77",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-06",,,,,,,,,,,,,,,"0.00",",,a","64","H,,S","74",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-07",,,,,,,,,,,,,,,"0.00",",,a","62","H,,S","69",",,a","55",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-08",,,,,,,,,,,,,,,"0.00",",,a","62","H,,S","68",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-09",,,,,,,,,,,,,,,"0.01",",,a","63","H,,S","75",",,a","57",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-10",,,,,,,,,,,,,,,"0.34",",,a","52","H,,S","64",",,a","58",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-11",,,,,,,,,,,,,,,"0.00",",,a","51","H,,S","64",",,a","38",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-12",,,,,,,,,,,,,,,"0.00",",,a","49","H,,S","65",",,a","39",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-13",,,,,,,,,,,,,,,"0.00",",,a","48","H,,S","63",",,a","35",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-14",,,,,,,,,,,,,,,"0.00",",,a","49","H,,S","65",",,a","34",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-15",,,,,,,,,,,,,,,"0.00",",,a","53","H,,S","68",",,a","39",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-16",,,,,,,,,,,,,,,"0.00",",,a","57","H,,S","71",",,a","45",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-17",,,,,,,,,,,,,,,"0.00",",,a","56","H,,S","65",",,a","44",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-18",,,,,,,,,,,,,,,"1.86",",,a","55","H,,S","64",",,a","51",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-19",,,,,,,,,,,,,,,"0.15",",,a","58","H,,S","64",",,a","49",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-20",,,,,,,,,,,,,,,"0.31",",,a","58","H,,S","67",",,a","53",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-21",,,,,,,,,,,,,,,"0.01",",,a","55","H,,S","67",",,a","48",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-22",,,,,,,,,,,,,,,"0.71",",,a","48","H,,S","61",",,a","43",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-23",,,,,,,,,,,,,,,"0.07",",,a","48","H,,S","61",",,a","34",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-24",,,,,,,,,,,,,,,"0.00",",,a","50","H,,S","64",",,a","39",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-25",,,,,,,,,,,,,,,"0.00",",,a","52","H,,S","68",",,a","37",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-26",,,,,,,,,,,,,,,"0.00",",,a","55","H,,S","68",",,a","41",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-27",,,,,,,,,,,,,,,"0.07",",,a","51","H,,S","64",",,a","37",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-28",,,,,,,,,,,,,,,"0.00",",,a","49","H,,S","60",",,a","41",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-29",,,,,,,,,,,,,,,"0.00",",,a","56","H,,S","62",",,a","38",",,a"
"ASN00009021","PERTH AIRPORT, AS","-31.9275","115.9764","15.4","2014-06-30",,,,,,,,,,,,,,,"0.00",",,a","62","H,,S","71",",,a","49",",,a"
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-03",,,,,,,,,,,,,,,"0.09",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-04",,,,,,,,,,,,,,,"0.03",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-08",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-09",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-10",,,,,,,,,,,,,,,"0.73",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-11",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-12",,,,,,,,,,,,,,,"0.20",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-16",,,,,,,,,,,,,,,"0.43",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-17",,,,,,,,,,,,,,,"0.50",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-18",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-19",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-20",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-22",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-23",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-24",,,,,,,,,,,,,,,"0.75",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-25",,,,,,,,,,,,,,,"0.16",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-26",,,,,,,,,,,,,,,"0.80",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-27",,,,,,,,,,,,,,,"1.27",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-28",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-29",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-30",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-07-31",,,,,,,,,,,,,,,"0.35",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-03",,,,,,,,,,,,,,,"0.07",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-05",,,,,,,,,,,,,,,"0.20",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-06",,,,,,,,,,,,,,,"0.70",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-07",,,,,,,,,,,,,,,"0.10",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-08",,,,,,,,,,,,,,,"1.40",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-09",,,,,,,,,,,,,,,"0.55",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-10",,,,,,,,,,,,,,,"0.04",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-11",,,,,,,,,,,,,,,"0.32",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-12",,,,,,,,,,,,,,,"0.06",",,a",,,,,,
"ASN00009263","WHITEMAN PARK, AS","-31.8372","115.95","25.0","2013-08-13",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
